family;mode;size;align_method;tree_method;slave;tc
tim;slave;1000;CLUSTALO;CLUSTALO;mbed;86.9
tim;slave;1000;CLUSTALO;CLUSTALO;parttree;84.6
tim;slave;1000;CLUSTALO;CLUSTALO;famsadnd;93.8
tim;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;69.5
tim;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;51.0
tim;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;73.7
tim;slave;1000;CLUSTALO;FAMSA;mbed;86.1
tim;slave;1000;CLUSTALO;FAMSA;parttree;83.4
tim;slave;1000;CLUSTALO;FAMSA;famsadnd;84.9
tim;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;86.5
tim;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;83.0
tim;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;90.3
tim;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;68.7
tim;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;70.7
tim;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;67.2
tim;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;45.6
tim;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;47.1
tim;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;39.8
tim;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;66.8
tim;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;64.1
tim;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;63.7
tim;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;65.3
tim;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;66.8
tim;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;64.5
tim;slave;1000;FAMSA;CLUSTALO;mbed;74.5
tim;slave;1000;FAMSA;CLUSTALO;parttree;87.3
tim;slave;1000;FAMSA;CLUSTALO;famsadnd;89.6
tim;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;64.5
tim;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;51.4
tim;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;69.5
tim;slave;1000;FAMSA;FAMSA;mbed;84.2
tim;slave;1000;FAMSA;FAMSA;parttree;87.3
tim;slave;1000;FAMSA;FAMSA;famsadnd;77.2
tim;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;79.9
tim;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;82.6
tim;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;92.3
glob;slave;1000;CLUSTALO;CLUSTALO;mbed;55.9
glob;slave;1000;CLUSTALO;CLUSTALO;parttree;42.9
glob;slave;1000;CLUSTALO;CLUSTALO;famsadnd;56.5
glob;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;65.3
glob;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;29.4
glob;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;54.1
glob;slave;1000;CLUSTALO;FAMSA;mbed;61.2
glob;slave;1000;CLUSTALO;FAMSA;parttree;29.4
glob;slave;1000;CLUSTALO;FAMSA;famsadnd;58.2
glob;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;61.8
glob;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;22.4
glob;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;54.1
glob;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;7.6
glob;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;2.9
glob;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;0.0
glob;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;0.0
glob;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;0.0
glob;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;1.2
glob;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;2.4
glob;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;2.4
glob;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;7.1
glob;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;4.1
glob;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;0.0
glob;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;0.0
glob;slave;1000;FAMSA;CLUSTALO;mbed;44.7
glob;slave;1000;FAMSA;CLUSTALO;parttree;47.6
glob;slave;1000;FAMSA;CLUSTALO;famsadnd;64.1
glob;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;39.4
glob;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;35.9
glob;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;67.6
glob;slave;1000;FAMSA;FAMSA;mbed;68.2
glob;slave;1000;FAMSA;FAMSA;parttree;27.6
glob;slave;1000;FAMSA;FAMSA;famsadnd;52.4
glob;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;59.4
glob;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;42.4
glob;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;63.5
ace;slave;1000;CLUSTALO;CLUSTALO;mbed;64.2
ace;slave;1000;CLUSTALO;CLUSTALO;parttree;60.0
ace;slave;1000;CLUSTALO;CLUSTALO;famsadnd;62.8
ace;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;38.9
ace;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;35.8
ace;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;41.5
ace;slave;1000;CLUSTALO;FAMSA;mbed;62.8
ace;slave;1000;CLUSTALO;FAMSA;parttree;55.0
ace;slave;1000;CLUSTALO;FAMSA;famsadnd;62.3
ace;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;47.9
ace;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;44.6
ace;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;56.4
ace;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;36.3
ace;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;31.1
ace;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;30.4
ace;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;17.0
ace;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;18.0
ace;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;17.0
ace;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;25.6
ace;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;27.5
ace;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;29.2
ace;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;19.7
ace;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;21.1
ace;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;19.6
ace;slave;1000;FAMSA;CLUSTALO;mbed;61.9
ace;slave;1000;FAMSA;CLUSTALO;parttree;49.7
ace;slave;1000;FAMSA;CLUSTALO;famsadnd;51.0
ace;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;31.1
ace;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;30.8
ace;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;36.3
ace;slave;1000;FAMSA;FAMSA;mbed;56.4
ace;slave;1000;FAMSA;FAMSA;parttree;46.5
ace;slave;1000;FAMSA;FAMSA;famsadnd;53.8
ace;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;31.3
ace;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;38.1
ace;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;39.4
cys;slave;1000;CLUSTALO;CLUSTALO;mbed;48.9
cys;slave;1000;CLUSTALO;CLUSTALO;parttree;37.7
cys;slave;1000;CLUSTALO;CLUSTALO;famsadnd;54.1
cys;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;28.0
cys;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;22.4
cys;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;33.2
cys;slave;1000;CLUSTALO;FAMSA;mbed;45.5
cys;slave;1000;CLUSTALO;FAMSA;parttree;47.4
cys;slave;1000;CLUSTALO;FAMSA;famsadnd;51.1
cys;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;20.9
cys;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;19.4
cys;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;22.0
cys;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;31.3
cys;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;36.6
cys;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;30.6
cys;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;19.0
cys;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;11.9
cys;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;17.2
cys;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;28.7
cys;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;26.9
cys;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;26.1
cys;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;12.7
cys;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;8.2
cys;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;15.3
cys;slave;1000;FAMSA;CLUSTALO;mbed;56.0
cys;slave;1000;FAMSA;CLUSTALO;parttree;48.9
cys;slave;1000;FAMSA;CLUSTALO;famsadnd;52.2
cys;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;28.4
cys;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;13.1
cys;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;29.5
cys;slave;1000;FAMSA;FAMSA;mbed;44.4
cys;slave;1000;FAMSA;FAMSA;parttree;28.7
cys;slave;1000;FAMSA;FAMSA;famsadnd;44.0
cys;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;19.4
cys;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;16.8
cys;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;21.3
ghf1;slave;1000;CLUSTALO;CLUSTALO;mbed;61.2
ghf1;slave;1000;CLUSTALO;CLUSTALO;parttree;60.6
ghf1;slave;1000;CLUSTALO;CLUSTALO;famsadnd;67.2
ghf1;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;61.4
ghf1;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;58.8
ghf1;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;62.4
ghf1;slave;1000;CLUSTALO;FAMSA;mbed;67.2
ghf1;slave;1000;CLUSTALO;FAMSA;parttree;55.5
ghf1;slave;1000;CLUSTALO;FAMSA;famsadnd;68.0
ghf1;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;65.6
ghf1;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;58.3
ghf1;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;65.0
ghf1;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;40.8
ghf1;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;48.7
ghf1;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;41.0
ghf1;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;46.9
ghf1;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;41.4
ghf1;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;45.5
ghf1;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;42.3
ghf1;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;43.1
ghf1;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;40.6
ghf1;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;41.4
ghf1;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;44.7
ghf1;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;41.4
ghf1;slave;1000;FAMSA;CLUSTALO;mbed;58.3
ghf1;slave;1000;FAMSA;CLUSTALO;parttree;50.3
ghf1;slave;1000;FAMSA;CLUSTALO;famsadnd;60.6
ghf1;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;56.9
ghf1;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;54.1
ghf1;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;54.5
ghf1;slave;1000;FAMSA;FAMSA;mbed;55.5
ghf1;slave;1000;FAMSA;FAMSA;parttree;54.9
ghf1;slave;1000;FAMSA;FAMSA;famsadnd;58.4
ghf1;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;57.1
ghf1;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;58.1
ghf1;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;57.9
sodfe;slave;1000;CLUSTALO;CLUSTALO;mbed;57.4
sodfe;slave;1000;CLUSTALO;CLUSTALO;parttree;58.9
sodfe;slave;1000;CLUSTALO;CLUSTALO;famsadnd;62.2
sodfe;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;65.1
sodfe;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;59.3
sodfe;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;60.3
sodfe;slave;1000;CLUSTALO;FAMSA;mbed;61.7
sodfe;slave;1000;CLUSTALO;FAMSA;parttree;56.5
sodfe;slave;1000;CLUSTALO;FAMSA;famsadnd;61.2
sodfe;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;62.2
sodfe;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;57.9
sodfe;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;61.2
sodfe;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;12.4
sodfe;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;11.5
sodfe;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;14.8
sodfe;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;15.3
sodfe;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;46.4
sodfe;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;11.5
sodfe;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;12.4
sodfe;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;54.5
sodfe;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;12.9
sodfe;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;10.5
sodfe;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;12.4
sodfe;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;12.4
sodfe;slave;1000;FAMSA;CLUSTALO;mbed;61.7
sodfe;slave;1000;FAMSA;CLUSTALO;parttree;62.2
sodfe;slave;1000;FAMSA;CLUSTALO;famsadnd;63.6
sodfe;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;62.7
sodfe;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;61.7
sodfe;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;57.9
sodfe;slave;1000;FAMSA;FAMSA;mbed;64.6
sodfe;slave;1000;FAMSA;FAMSA;parttree;61.2
sodfe;slave;1000;FAMSA;FAMSA;famsadnd;63.2
sodfe;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;61.7
sodfe;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;61.7
sodfe;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;62.7
peroxidase;slave;1000;CLUSTALO;CLUSTALO;mbed;64.2
peroxidase;slave;1000;CLUSTALO;CLUSTALO;parttree;39.3
peroxidase;slave;1000;CLUSTALO;CLUSTALO;famsadnd;53.0
peroxidase;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;28.4
peroxidase;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;18.6
peroxidase;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;31.2
peroxidase;slave;1000;CLUSTALO;FAMSA;mbed;60.2
peroxidase;slave;1000;CLUSTALO;FAMSA;parttree;42.4
peroxidase;slave;1000;CLUSTALO;FAMSA;famsadnd;60.2
peroxidase;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;47.0
peroxidase;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;21.5
peroxidase;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;63.0
peroxidase;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;6.3
peroxidase;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;7.4
peroxidase;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;9.2
peroxidase;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;7.7
peroxidase;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;7.4
peroxidase;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;6.0
peroxidase;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;12.6
peroxidase;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;11.7
peroxidase;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;19.5
peroxidase;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;4.6
peroxidase;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;6.3
peroxidase;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;0.0
peroxidase;slave;1000;FAMSA;CLUSTALO;mbed;53.6
peroxidase;slave;1000;FAMSA;CLUSTALO;parttree;50.1
peroxidase;slave;1000;FAMSA;CLUSTALO;famsadnd;58.7
peroxidase;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;21.8
peroxidase;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;25.2
peroxidase;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;19.2
peroxidase;slave;1000;FAMSA;FAMSA;mbed;61.3
peroxidase;slave;1000;FAMSA;FAMSA;parttree;56.4
peroxidase;slave;1000;FAMSA;FAMSA;famsadnd;65.3
peroxidase;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;55.0
peroxidase;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;12.0
peroxidase;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;61.9
uce;slave;1000;CLUSTALO;CLUSTALO;mbed;46.4
uce;slave;1000;CLUSTALO;CLUSTALO;parttree;38.6
uce;slave;1000;CLUSTALO;CLUSTALO;famsadnd;49.4
uce;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;31.3
uce;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;24.7
uce;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;30.7
uce;slave;1000;CLUSTALO;FAMSA;mbed;38.6
uce;slave;1000;CLUSTALO;FAMSA;parttree;38.0
uce;slave;1000;CLUSTALO;FAMSA;famsadnd;38.0
uce;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;31.9
uce;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;22.3
uce;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;25.9
uce;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;37.3
uce;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;36.1
uce;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;25.3
uce;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;16.9
uce;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;11.4
uce;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;10.2
uce;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;25.3
uce;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;16.9
uce;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;15.1
uce;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;21.7
uce;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;7.8
uce;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;11.4
uce;slave;1000;FAMSA;CLUSTALO;mbed;58.4
uce;slave;1000;FAMSA;CLUSTALO;parttree;47.0
uce;slave;1000;FAMSA;CLUSTALO;famsadnd;59.6
uce;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;23.5
uce;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;27.1
uce;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;21.1
uce;slave;1000;FAMSA;FAMSA;mbed;32.5
uce;slave;1000;FAMSA;FAMSA;parttree;45.8
uce;slave;1000;FAMSA;FAMSA;famsadnd;20.5
uce;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;33.1
uce;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;34.9
uce;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;44.6
flav;slave;1000;CLUSTALO;CLUSTALO;mbed;52.0
flav;slave;1000;CLUSTALO;CLUSTALO;parttree;52.0
flav;slave;1000;CLUSTALO;CLUSTALO;famsadnd;58.3
flav;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;32.6
flav;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;27.4
flav;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;34.3
flav;slave;1000;CLUSTALO;FAMSA;mbed;50.3
flav;slave;1000;CLUSTALO;FAMSA;parttree;29.7
flav;slave;1000;CLUSTALO;FAMSA;famsadnd;36.6
flav;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;38.9
flav;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;29.7
flav;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;44.6
flav;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;20.0
flav;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;33.7
flav;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;11.4
flav;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;8.6
flav;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;13.1
flav;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;8.0
flav;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;18.3
flav;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;13.1
flav;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;13.7
flav;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;12.6
flav;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;8.0
flav;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;13.7
flav;slave;1000;FAMSA;CLUSTALO;mbed;48.6
flav;slave;1000;FAMSA;CLUSTALO;parttree;38.9
flav;slave;1000;FAMSA;CLUSTALO;famsadnd;55.4
flav;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;26.9
flav;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;30.9
flav;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;37.7
flav;slave;1000;FAMSA;FAMSA;mbed;45.1
flav;slave;1000;FAMSA;FAMSA;parttree;45.7
flav;slave;1000;FAMSA;FAMSA;famsadnd;48.0
flav;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;29.7
flav;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;26.3
flav;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;36.0
HMG_box;slave;1000;CLUSTALO;CLUSTALO;mbed;81.5
HMG_box;slave;1000;CLUSTALO;CLUSTALO;parttree;69.1
HMG_box;slave;1000;CLUSTALO;CLUSTALO;famsadnd;77.8
HMG_box;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;74.1
HMG_box;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;64.2
HMG_box;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;77.8
HMG_box;slave;1000;CLUSTALO;FAMSA;mbed;77.8
HMG_box;slave;1000;CLUSTALO;FAMSA;parttree;85.2
HMG_box;slave;1000;CLUSTALO;FAMSA;famsadnd;81.5
HMG_box;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;69.1
HMG_box;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;44.4
HMG_box;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;65.4
HMG_box;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;44.4
HMG_box;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;45.7
HMG_box;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;22.2
HMG_box;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;32.1
HMG_box;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;35.8
HMG_box;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;13.6
HMG_box;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;59.3
HMG_box;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;81.5
HMG_box;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;56.8
HMG_box;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;32.1
HMG_box;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;50.6
HMG_box;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;33.3
HMG_box;slave;1000;FAMSA;CLUSTALO;mbed;85.2
HMG_box;slave;1000;FAMSA;CLUSTALO;parttree;77.8
HMG_box;slave;1000;FAMSA;CLUSTALO;famsadnd;74.1
HMG_box;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;67.9
HMG_box;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;58.0
HMG_box;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;74.1
HMG_box;slave;1000;FAMSA;FAMSA;mbed;87.7
HMG_box;slave;1000;FAMSA;FAMSA;parttree;86.4
HMG_box;slave;1000;FAMSA;FAMSA;famsadnd;80.2
HMG_box;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;71.6
HMG_box;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;66.7
HMG_box;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;67.9
OTCace;slave;1000;CLUSTALO;CLUSTALO;mbed;82.8
OTCace;slave;1000;CLUSTALO;CLUSTALO;parttree;82.5
OTCace;slave;1000;CLUSTALO;CLUSTALO;famsadnd;84.6
OTCace;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;84.0
OTCace;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;72.7
OTCace;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;86.9
OTCace;slave;1000;CLUSTALO;FAMSA;mbed;83.1
OTCace;slave;1000;CLUSTALO;FAMSA;parttree;80.7
